,id,username,geo,created_at,date,tweet,language,hashtags,cashtags,link,urls,photos,video,thumbnail,nlikes,nreplies,nretweets
10,1.5125961573602714e+18,OKCFOX,USA,1649466001000.0,2022-04-09 09:00:01,A Utah Highway Patrol trooper arrested a BMW driver who is accused of passing cars at 126 mph.  https://t.co/TUbK7qgLIX,en,[],[],https://twitter.com/OKCFOX/status/1512596157360271362,['https://bit.ly/3DRAaqC'],[],0.0,,0.0,0.0,0.0
11,1.5125903615621325e+18,BEverillPGATOUR,USA,1649464619000.0,2022-04-09 08:36:59,"Found it!! An Aussie tie in to Scheffler’s hot start!!   Last player to win four times in a six-start stretch on the PGA TOUR: Jason Day, 2015 (4 in 6: RBC Canadian Open, PGA Championship, FedEx St. Jude Championship, BMW Championship) 🤪😂",en,[],[],https://twitter.com/BEverillPGATOUR/status/1512590361562132482,[],[],0.0,,14.0,4.0,3.0
12,1.5125664578543575e+18,therealautoblog,USA,1649458920000.0,2022-04-09 07:02:00,2022 BMW M3 Competition xDrive walk-around.  https://t.co/YbU9A7E9ul,en,[],[],https://twitter.com/therealautoblog/status/1512566457854357506,[],[],1.0,https://pbs.twimg.com/amplify_video_thumb/1511415864893054979/img/0jP3k_WpdsXx4inb.jpg,19.0,0.0,3.0
13,1.512557992725594e+18,Cyberwest,UK,1649456902000.0,2022-04-09 06:28:22,"@wyldcdn They were, but they're not pursuing it now. BMW is still toying with the idea. Tell you what, I'll bet you £2,000 that there are more BEVs on the roads than FCEVs by 2030. Up for it?",en,[],[],https://twitter.com/Cyberwest/status/1512557992725594124,[],[],0.0,,0.0,0.0,0.0
14,1.5125206594732114e+18,OKCFOX,USA,1649448001000.0,2022-04-09 04:00:01,Investigators said 17-year-old Noah Galle of Florida was driving 151 miles per hour in a BMW when he hit the back of an SUV. The crash killed six people.  https://t.co/nIAiGU0Tsn,en,[],[],https://twitter.com/OKCFOX/status/1512520659473211397,['https://bit.ly/3ulY5Lv'],[],0.0,,0.0,0.0,1.0
15,1.5124690728348795e+18,vroomcars,USA,1649435701000.0,2022-04-09 00:35:01,"Congrats to Lyn in San Diego who made the #SwitchToVroom and had this BMW M550i delivered straight to him. With Vroom, you can search thousands of vehicles (including hundreds of BMWs) and buy your next ride entirely online.  https://t.co/Ic8j5Y4GAE",en,['switchtovroom'],[],https://twitter.com/vroomcars/status/1512469072834879500,[],['https://pbs.twimg.com/media/FP1emqsXIAE3IAP.jpg'],1.0,https://pbs.twimg.com/media/FP1emqsXIAE3IAP.jpg,7.0,6.0,0.0
16,1.5124554012115763e+18,KTULNews,USA,1649432442000.0,2022-04-08 23:40:42,A Utah Highway Patrol trooper arrested a BMW driver who is accused of passing cars at 126 mph.  https://t.co/MuTIhQPIUN,en,[],[],https://twitter.com/KTULNews/status/1512455401211576328,['https://ktul.com/news/nation-world/utah-trooper-nabs-bmw-driver-accused-of-passing-cars-at-126-mph-with-suspended-license-04-08-2022'],[],0.0,,0.0,0.0,0.0
17,1.5124436782492918e+18,EdmondPD,USA,1649429647000.0,2022-04-08 22:54:07,"Monday evening, this woman vandalized another vehicle in the Edmond North High School parking lot during a districtwide 6th grade chorus concert. She was driving a white BMW. She caused about $2K in damage. Can you ID her? We know she attended the concert. Call  405-359-4338.  https://t.co/Qxb8cQ40pF",en,[],[],https://twitter.com/EdmondPD/status/1512443678249291780,[],"['https://pbs.twimg.com/media/FP1GNfTUYAEkiNx.jpg', 'https://pbs.twimg.com/media/FP1GR8aVsAAfNxg.jpg', 'https://pbs.twimg.com/media/FP1HIJFVgAAbreI.jpg', 'https://pbs.twimg.com/media/FP1HIJTVgAAWQOv.jpg']",1.0,https://pbs.twimg.com/media/FP1GNfTUYAEkiNx.jpg,5.0,1.0,9.0
18,1.5124357035982684e+18,SuffolkLibrary,UK,1649427746000.0,2022-04-08 22:22:26,"WHEELIES UP! Corrin Eaton will be taking on a cycling challenge to raise money and awareness of supporting men's mental health.   Corrin talks about how he loves a challenge in this video!  Thanks to sponsors @BMW_Ipswich, @TheHolliesKes and @LingsMeadow  https://t.co/KqFyo8vpOX",en,[],[],https://twitter.com/SuffolkLibrary/status/1512435703598268420,['https://www.youtube.com/watch?v=IhkhDMIH8fE'],[],0.0,,2.0,0.0,2.0
19,1.5122597289523487e+18,KTULNews,USA,1649385790000.0,2022-04-08 10:43:10,"The crash happened January in Delaray Beach, Fla., Investigators said 17-year-old Noah Galle was driving 151 miles per hour in a BMW when he hit the back of a Nissan rogue SUV.  https://t.co/8B9gRr6Yxp",en,[],[],https://twitter.com/KTULNews/status/1512259728952348674,['https://ktul.com/news/nation-world/teen-driver-going-151-mph-before-deadly-crash-in-delray-beach-pbso-nissan-rogue-suv-bmw-marie-michelle-louis-noah-gale'],[],0.0,,1.0,0.0,0.0
20,1.5121226687321006e+18,YahooNewsUK,France,1649353112000.0,2022-04-08 01:38:32,BMW driver who injured pensioner when his car ploughed through her wall facing jail  https://t.co/5EpszpS8GP,en,[],[],https://twitter.com/YahooNewsUK/status/1512122668732100618,['https://uk.news.yahoo.com/bmw-driver-who-injured-92-year-old-woman-when-his-car-ploughed-through-her-wall-facing-jail-172459949.html'],[],0.0,,0.0,0.0,0.0
21,1.5120526115492127e+18,BBC_TopGear,France,1649336409000.0,2022-04-07 21:00:09,TG's electric lifetime achievement award: the BMW i3 →  https://t.co/6ZQnGUldFz  https://t.co/w43jVSTcAv,en,[],[],https://twitter.com/BBC_TopGear/status/1512052611549212675,['https://www.topgear.com/car-news/electric-awards-2022/tgs-electric-lifetime-achievement-award-bmw-i3'],['https://pbs.twimg.com/media/FPvj1FmX0AA4si1.jpg'],1.0,https://pbs.twimg.com/media/FPvj1FmX0AA4si1.jpg,70.0,5.0,7.0
22,1.5120092316077793e+18,dpa_intl,Germany,1649326067000.0,2022-04-07 18:07:47,"BMW delivered fewer cars to its customers in the first quarter of this year compared to a year ago. Some 596,907 vehicles in total from the brands BMW, Mini and Rolls-Royce were delivered, representing a decline of 6.2% compared to the same quarter last year.",en,[],[],https://twitter.com/dpa_intl/status/1512009231607779329,[],[],0.0,,3.0,0.0,1.0
23,1.5120074346168525e+18,OfficialDMRC,India,1649325638000.0,2022-04-07 18:00:38,@siddharth_bmw Hi. Any inconvenience is regretted. The mentioned area/median of road comes in the jurisdiction of PWD.,en,[],[],https://twitter.com/OfficialDMRC/status/1512007434616852488,[],[],0.0,,0.0,1.0,0.0
24,1.5120035046212037e+18,theseoldcars,France,1649324701000.0,2022-04-07 17:45:01,"@jetlbomb Lots of great suggestions already. I'll throw in one for the E88-gen BMW 125i. Great 3.0-litre six, auto/manual options, RWD, easy to live and maintain, well supported, lots of kit (get one with xenons for enjoyable night drives), sensible size, etc.   https://t.co/ywvz7cOh22  https://t.co/v36iT0uyFh",en,[],[],https://twitter.com/theseoldcars/status/1512003504621203456,['https://autotrader.co.uk/car-details/202203133511641'],['https://pbs.twimg.com/media/FPu3FdXWUAEibcp.jpg'],1.0,https://pbs.twimg.com/media/FPu3FdXWUAEibcp.jpg,28.0,7.0,0.0
25,1.5119770823681352e+18,AutoExpress,France,1649318402000.0,2022-04-07 16:00:02,REVIEW: We drive prototype versions of the new V8-powered BMW 7 Series and all-electric i7…&gt;&gt;  https://t.co/g7MJHQTRzZ  https://t.co/Oc2Jx2Kk5Q,en,[],[],https://twitter.com/AutoExpress/status/1511977082368135171,['https://aex.ae/3JdSnQd'],['https://pbs.twimg.com/media/FPpp7EsX0AM807B.jpg'],1.0,https://pbs.twimg.com/media/FPpp7EsX0AM807B.jpg,9.0,0.0,2.0
26,1.5118516398623457e+18,MINIUSA,USA,1649288494000.0,2022-04-07 07:41:34,@OatieMeal @BMW @BMWUSA Not sure if we've ever seen a cuter co-pilot!😎 ❤️,en,[],[],https://twitter.com/MINIUSA/status/1511851639862345728,[],[],0.0,,6.0,1.0,2.0
27,1.5118356829474488e+18,AuthorSJB,UK,1649284690000.0,2022-04-07 06:38:10,"@AmHamWrites Hayley Hampshire lay dead on her drive, gunned down alongside her husband just a few seconds earlier. The echo of machine gun fire and the squeal of tyres as the blacked-out BMW 5 Series M Sport sped away along Clowes Road reverberated in the air.",en,[],[],https://twitter.com/AuthorSJB/status/1511835682947448839,[],[],0.0,,9.0,1.0,0.0
28,1.5118065392664084e+18,ziadramley,UK,1649277741000.0,2022-04-07 04:42:21,@snobers I too hate BMW drivers,en,[],[],https://twitter.com/ziadramley/status/1511806539266408449,[],[],0.0,,1.0,0.0,0.0
29,1.5117288758642688e+18,therealautoblog,USA,1649259225000.0,2022-04-06 23:33:45,2022 BMW M3 Competition xDrive and 2022 Cadillac CT4-V Blackwing side-by-side. Which one would you rather drive?  https://t.co/r5LCwBrb4u,en,[],[],https://twitter.com/therealautoblog/status/1511728875864268802,[],[],1.0,https://pbs.twimg.com/media/FPq9TlqXMAIF-JA.jpg,28.0,5.0,4.0
30,1.511713895760773e+18,SunmotorsUK,France,1649255653000.0,2022-04-06 22:34:13,Inside Katie Price’s lavish car collection – from £179k pink Ferrari to Range Rover and flipped BMW  https://t.co/YBLNPjuf77,en,[],[],https://twitter.com/SunmotorsUK/status/1511713895760773123,['https://www.thesun.co.uk/motors/18183776/katie-price-car-collection-ferrari-range-rover-bmw/'],[],0.0,,0.0,0.0,0.0
31,1.5116882061185352e+18,BritishGQ,UK,1649249528000.0,2022-04-06 20:52:08,"Details, ticket registration and full line-up (so far) here. @BMW_UK #BMWxGQHeroes  https://t.co/BlblweyvEw  https://t.co/NAH5BgSEXR",en,['bmwxgqheroes'],[],https://twitter.com/BritishGQ/status/1511688206118535173,['https://gqheroes.com/'],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1511687357120004099/pu/img/lGPIkQwuZym-2oTl.jpg,4.0,0.0,0.0
32,1.5116879322849116e+18,BritishGQ,UK,1649249463000.0,2022-04-06 20:51:03,"#GQHeroes 2022 is coming. Bringing together three days of live talks and performances from game-changers, creative radicals and icons.  @BMW_UK #BMWxGQHeroes  https://t.co/BlblweyvEw  https://t.co/uYA8fkbVIZ",en,"['gqheroes', 'bmwxgqheroes']",[],https://twitter.com/BritishGQ/status/1511687932284911621,['https://gqheroes.com/'],[],1.0,https://pbs.twimg.com/ext_tw_video_thumb/1511687590956744709/pu/img/DzT4GqZkvwHnzRAs.jpg,4.0,2.0,5.0
33,1.5116861569408942e+18,therealautoblog,USA,1649249040000.0,2022-04-06 20:44:00,"BMW's 2 Series offerings include the 228i and M235i xDrive Gran Coupes on one end and the 230i and M240i xDrive Coupes at the other. If you want a traditional BMW driving experience, you definitely want the two-door Coupe.  https://t.co/sRrOgLzCSH",en,[],[],https://twitter.com/therealautoblog/status/1511686156940894215,[],[],1.0,https://pbs.twimg.com/amplify_video_thumb/1511414847988195336/img/3RdEDQp8d_4ggkgd.jpg,16.0,0.0,4.0
34,1.5116677947477402e+18,carwowuk,France,1649244662000.0,2022-04-06 19:31:02,CHANGE OUR MIND: The BMW M240i is the best BMW you can buy in 2022... 👀  See for yourself:  https://t.co/TTyGyoSQyI  https://t.co/RhFlsQCUSz,en,[],[],https://twitter.com/carwowuk/status/1511667794747740160,['https://bit.ly/-BMW-M240i-Review'],['https://pbs.twimg.com/media/FPqF0okWUA02y-g.jpg'],1.0,https://pbs.twimg.com/media/FPqF0okWUA02y-g.jpg,205.0,12.0,9.0
35,1.5116373281959977e+18,JCPThamesValley,France,1649237398000.0,2022-04-06 17:29:58,Business Manager role available with @Sytner in Maidenhead (BMW).   Info/Apply:  https://t.co/uGlKZwAdKX  #BucksJobs #MaidenheadJobs  https://t.co/m3KxL7mwXi,en,"['bucksjobs', 'maidenheadjobs']",[],https://twitter.com/JCPThamesValley/status/1511637328195997696,['http://ow.ly/kRZZ50IBJNF'],['https://pbs.twimg.com/media/FPpqI8FWUAQa6lk.jpg'],1.0,https://pbs.twimg.com/media/FPpqI8FWUAQa6lk.jpg,0.0,0.0,0.0
36,1.511463729531134e+18,DailyMailUK,France,1649196009000.0,2022-04-06 06:00:09,Drunk mother dragged screaming policewoman 130 feet along road as she drove off in BMW  https://t.co/GtyTTcSy99,en,[],[],https://twitter.com/DailyMailUK/status/1511463729531133953,['https://trib.al/aMVn0kl'],[],0.0,,5.0,2.0,1.0
37,1.5113944981522227e+18,DailyMailUK,France,1649179503000.0,2022-04-06 01:25:03,Drunk mother dragged screaming policewoman 130 feet along road as she drove off in BMW  https://t.co/AajI2DOGTV,en,[],[],https://twitter.com/DailyMailUK/status/1511394498152222724,['https://trib.al/ucIeuNu'],[],0.0,,0.0,3.0,3.0
38,1.5113102055225262e+18,DailyMailUK,UK,1649159406000.0,2022-04-05 19:50:06,Drunk mother dragged screaming policewoman 130 feet along road as she drove off in BMW  https://t.co/nIBsEuJqhg,en,[],[],https://twitter.com/DailyMailUK/status/1511310205522526217,['https://trib.al/N42xkuy'],[],0.0,,9.0,4.0,6.0
39,1.5112985115850506e+18,MothershipSG,Singapore,1649156618000.0,2022-04-05 19:03:38,Man driving S'pore-registered BMW caught on camera urinating by Johor Bahru roadside  https://t.co/KSj6ebrf2x  https://t.co/mSea8gGXxU,en,[],[],https://twitter.com/MothershipSG/status/1511298511585050629,['https://bit.ly/3r44I38'],['https://pbs.twimg.com/tweet_video_thumb/FPk19RRagAMypoY.jpg'],1.0,https://pbs.twimg.com/tweet_video_thumb/FPk19RRagAMypoY.jpg,202.0,29.0,127.0
40,1.5112523682261445e+18,BBC_TopGear,UK,1649145616000.0,2022-04-05 16:00:16,VIDEO: Six things we like and dislike about our BMW M3 Competition →  https://t.co/UjI0kzHhD8  https://t.co/rUslgU93DQ,en,[],[],https://twitter.com/BBC_TopGear/status/1511252368226144264,['https://www.topgear.com/long-term-car-reviews/bmw/m3/competition/report-10'],['https://pbs.twimg.com/media/FPkMA7BWUAID2PI.jpg'],1.0,https://pbs.twimg.com/media/FPkMA7BWUAID2PI.jpg,291.0,2.0,14.0
41,1.511047278068392e+18,theseoldcars,France,1649096719000.0,2022-04-05 02:25:19,"@BenSVHodges Ah! BMW offered such a layout in the E34 M5. Only sticks in my mind as I almost bought a blue 3.8 with that option!   Definitely available from '90 onwards, probably available from '88. Never researched further.  Not the first, though, for sure. Espada springs to mind!  https://t.co/e3HFcSuMqN",en,[],[],https://twitter.com/theseoldcars/status/1511047278068391936,[],['https://pbs.twimg.com/media/FPhQHZaX0AIIQdz.jpg'],1.0,https://pbs.twimg.com/media/FPhQHZaX0AIIQdz.jpg,3.0,2.0,0.0
42,1.511041137280262e+18,Official_WSR,France,1649095255000.0,2022-04-05 02:00:55,Heading up north this week for more pre-season testing; this time @Croft_Circuit on Wednesday as development of the BMW 330e M Sport continues... #BTCC  📸 @JakobEbrey  https://t.co/hupjVZH4Wr,en,['btcc'],[],https://twitter.com/Official_WSR/status/1511041137280262148,[],['https://pbs.twimg.com/media/FPhIhjXXMAYOh94.jpg'],1.0,https://pbs.twimg.com/media/FPhIhjXXMAYOh94.jpg,70.0,0.0,7.0
43,1.5110225481625436e+18,hertsad,UK,1649090823000.0,2022-04-05 00:47:03,An uninsured and disqualified BMW driver was caught flagging down a motorist on the M1 in Hertfordshire to ask for fuel money.  https://t.co/aDRpG4dJUv,en,[],[],https://twitter.com/hertsad/status/1511022548162543621,['https://www.hertsad.co.uk/news/crime/bmw-disqualified-driver-caught-on-m1-8804630'],[],0.0,,0.0,0.0,0.0
44,1.511020729478914e+18,therealautoblog,USA,1649090389000.0,2022-04-05 00:39:49,Our 2022 BMW 330e xDrive trades overall range for electric range:  https://t.co/c6U0tueIS4  https://t.co/nOXSlcpx0d,en,[],[],https://twitter.com/therealautoblog/status/1511020729478914048,['http://bit.ly/37eFdFp'],['https://pbs.twimg.com/media/FPg5V35WUAgGuwW.jpg'],1.0,https://pbs.twimg.com/media/FPg5V35WUAgGuwW.jpg,20.0,2.0,3.0
45,1.5109501955965624e+18,BMWMotorradUK,UK,1649073573000.0,2022-04-04 19:59:33,"@timarrowsmith Hi Tim, thanks for your patience while we looked into this for you. We've spoken with our Customer Service Management team and they've advised to contact your local BMW Centre in the US - they'll be in the best position to help with this.",en,[],[],https://twitter.com/BMWMotorradUK/status/1510950195596562436,[],[],0.0,,1.0,0.0,0.0
46,1.510945556746707e+18,BBCLeicester,UK,1649072467000.0,2022-04-04 19:41:07,Oliver Dolici died when a BMW and Mercedes collided in Loughborough nearly two years ago  https://t.co/iBSYqe9Sgt,en,[],[],https://twitter.com/BBCLeicester/status/1510945556746706944,['https://bbc.in/3DDUvzl'],[],0.0,,0.0,0.0,0.0
47,1.510945447388586e+18,bbcemt,UK,1649072441000.0,2022-04-04 19:40:41,Oliver Dolici died when a BMW and Mercedes collided in Loughborough nearly two years ago  https://t.co/EXg0SLNhr0,en,[],[],https://twitter.com/bbcemt/status/1510945447388585986,['https://bbc.in/3qWUcus'],[],0.0,,1.0,0.0,0.0
48,1.5106844464202547e+18,TheBishF1,UK,1649010213000.0,2022-04-04 02:23:33,"@willshorter98 True. I try not to have accidents. Also, if you were to shunt the Fiat into another car, you might not damage it or its occupants too badly. In the BMW you probably would. In driving fat cars we’re merely shifting the danger from ourselves to our fellow road users.",en,[],[],https://twitter.com/TheBishF1/status/1510684446420254727,[],[],0.0,,0.0,2.0,0.0
49,1.5105962329174876e+18,TheBishF1,UK,1648989182000.0,2022-04-03 20:33:02,"@APater6076 True. I try not to have accidents. Also, if you were to shunt the Fiat into another car, you might not damage it or its occupants too badly. In the BMW you probably would. In driving fat cars we’re merely shifting the danger from ourselves to our fellow road users.",en,[],[],https://twitter.com/TheBishF1/status/1510596232917487623,[],[],0.0,,9.0,1.0,0.0
50,1.5105876684967158e+18,therealautoblog,USA,1648987140000.0,2022-04-03 19:59:00,BMW i7 xDrive60 is the first official all-electric trim:  https://t.co/7QlbpNItxc  https://t.co/BdeHuaPQah,en,[],[],https://twitter.com/therealautoblog/status/1510587668496715778,['http://bit.ly/3tYdSjJ'],['https://pbs.twimg.com/media/FPRJTczXIAY3Ug0.jpg'],1.0,https://pbs.twimg.com/media/FPRJTczXIAY3Ug0.jpg,83.0,2.0,8.0
51,1.5105876272667894e+18,vmarks,USA,1648987130000.0,2022-04-03 19:58:50,"@feckingpsycho @RIVERSIDEREDS @Georgehindle46 @benjaminhopton @realtrumanshow The damn gull wing doors that weren’t glued together properly at the factory is a particular one that sticks in mind. And I dislike intensely the selling of features that can be disabled when the car is resold. Also, subscription features (bmw/CarPlay debacle)",en,[],[],https://twitter.com/vmarks/status/1510587627266789376,[],[],0.0,,0.0,0.0,0.0
52,1.51057126632713e+18,asiaonecom,Singapore,1648983229000.0,2022-04-03 18:53:49,2022 BMW X3 xDrive30i M Sport review: Comfort and convenience  https://t.co/I1meBHOSdw  https://t.co/byTpglxqXD,en,[],[],https://twitter.com/asiaonecom/status/1510571266327130112,['https://bit.ly/3LBwDiS'],['https://pbs.twimg.com/media/FPagj-DXsAAVBLm.jpg'],1.0,https://pbs.twimg.com/media/FPagj-DXsAAVBLm.jpg,0.0,1.0,0.0
53,1.51049732764706e+18,GoodwoodRRC,UK,1648965601000.0,2022-04-03 14:00:01,Alpina's new B4 Gran Coupe is their first car since officially joining the BMW Group   https://t.co/XarWACeWWh,en,[],[],https://twitter.com/GoodwoodRRC/status/1510497327647059970,['https://www.goodwood.com/grr/road/news/2022/3/alpina-reveals-its-first-car-since-bmw-takeover/'],[],0.0,,19.0,0.0,5.0
54,1.5104407208884838e+18,barstoolsports,USA,1648952105000.0,2022-04-03 10:15:05,Snitches On Martha's Vineyard Ruin Air Force Joyride To Pick Up 'Vintage BMW Motorcycle'  https://t.co/esNC6uAoFH  https://t.co/WeMc6aEWTz,en,[],[],https://twitter.com/barstoolsports/status/1510440720888483843,['https://bars.tl/3412305'],['https://pbs.twimg.com/media/FPYp1KJX0AUoivW.jpg'],1.0,https://pbs.twimg.com/media/FPYp1KJX0AUoivW.jpg,85.0,6.0,2.0
55,1.5104101440557138e+18,Royal_Purple,USA,1648944815000.0,2022-04-03 08:13:35,"Let’s hear it for Dylan Hughes ! 👏 @FormulaDrift @oreillyauto    @dylanhughes129 6th place in qualifying yesterday, I’m feeling really good behind the wheel of my bmw. Looking forward to battles today. Let's get it! 🤘Also loving this custom @momomotorspor 🤩  https://t.co/2WG32slYmB",en,[],[],https://twitter.com/Royal_Purple/status/1510410144055713799,[],"['https://pbs.twimg.com/media/FPYOBE8XEAQRqei.jpg', 'https://pbs.twimg.com/media/FPYOBFcXEAEKQ49.jpg', 'https://pbs.twimg.com/media/FPYOBFbX0AgxLr0.jpg']",1.0,https://pbs.twimg.com/media/FPYOBE8XEAQRqei.jpg,6.0,0.0,0.0
56,1.510387005003387e+18,Tim_Stevens,France,1648939298000.0,2022-04-03 06:41:38,"She's back. After overwintering at a very exclusive, very expensive spa (aka Max BMW in Troy), my R69S is finally home. New throttle cables from Germany and an awful lot of tuning and tweaking. Hoping for a great riding season ahead.  https://t.co/HIK6yjAS7g  https://t.co/pF3THI0E2Y",en,[],[],https://twitter.com/Tim_Stevens/status/1510387005003386888,['https://instagr.am/p/Cb3aUYxJemg/'],['https://pbs.twimg.com/media/FPX4-fbWYAET6OM.jpg'],1.0,https://pbs.twimg.com/media/FPX4-fbWYAET6OM.jpg,47.0,7.0,1.0
57,1.5103351099955855e+18,janrezab,Germany,1648926925000.0,2022-04-03 03:15:25,"@JaroslavBeck Can you design it? Lets hack it into the car. :-) I love BMW iX Hans Zimmer sounds, but could be automatically only in city perimeter and only in low speeds up to 50 km/h.",en,[],[],https://twitter.com/janrezab/status/1510335109995585540,[],[],0.0,,0.0,1.0,0.0
58,1.5103048174738022e+18,barstoolsports,USA,1648919703000.0,2022-04-03 01:15:03,Snitches On Martha's Vineyard Ruin Air Force Joyride To Pick Up 'Vintage BMW Motorcycle'  https://t.co/1Wbj11V6CW  https://t.co/H2ZSm9kYdg,en,[],[],https://twitter.com/barstoolsports/status/1510304817473802253,['https://www.barstoolsports.com/blog/3412305/snitches-on-marthas-vineyard-ruin-air-force-joyride-to-pick-up-vintage-bmw-motorcycle'],['https://pbs.twimg.com/media/FPWuOisWYAwwcLJ.jpg'],1.0,https://pbs.twimg.com/media/FPWuOisWYAwwcLJ.jpg,76.0,6.0,5.0
59,1.5102807975211663e+18,itvcalendar,UK,1648913976000.0,2022-04-02 23:39:36,The victim of a fatal shooting in Sheffield has been named as Lamar Leroy Griffiths.   He was sitting in a BMW at the Diamond Hand Car Wash on Burngreave Road.  Read more:  https://t.co/wkCbyZvyxR  https://t.co/ndq7HKkxWn,en,[],[],https://twitter.com/itvcalendar/status/1510280797521166338,['https://www.itv.com/news/calendar/2022-04-02/man-shot-dead-at-sheffield-car-wash-named'],['https://pbs.twimg.com/media/FPWYJT_XwAgF0pc.jpg'],1.0,https://pbs.twimg.com/media/FPWYJT_XwAgF0pc.jpg,0.0,0.0,0.0
